t,px,py,pz,qx,qy,qz,qw
22.6773,30.5168,22.5386,6.41365,0.608063,-0.260014,0.656502,0.362846
22.7441,30.9737,22.4192,6.62161,0.608117,-0.267859,0.656964,0.35615
22.8108,31.4275,23.0747,6.56587,0.612882,-0.260901,0.656966,0.353133
22.8775,31.9277,23.7502,6.7853,0.621767,-0.251068,0.65897,0.340778
22.9443,32.2443,24.3938,6.81601,0.625125,-0.24406,0.661157,0.335448
23.011,32.5083,24.7472,7.13538,0.620331,-0.247359,0.669715,0.324784
23.0777,32.9461,25.4931,6.99375,0.62684,-0.243082,0.671019,0.312597
23.1445,33.2021,26.12,7.04379,0.631285,-0.23472,0.675427,0.300305
23.2112,33.9006,24.7822,7.43028,0.644641,-0.247717,0.66752,0.278373
23.2779,33.975,25.11,7.34212,0.646684,-0.245083,0.675107,0.256837
23.3447,34.2656,25.9287,7.41125,0.643994,-0.25171,0.678739,0.247441
23.4114,35.0439,26.1648,7.61363,0.636798,-0.253412,0.68486,0.247461
23.4781,35.4549,26.4837,7.65657,0.637165,-0.256653,0.686872,0.237393
23.5449,35.7529,26.9822,7.89205,0.640395,-0.251118,0.688628,0.229402
23.6116,35.7747,27.5446,8.10337,0.645354,-0.245213,0.689545,0.218898
23.6783,35.8451,27.1957,8.80334,0.639185,-0.253569,0.694356,0.212166
23.7451,36.023,27.7299,8.88224,0.63842,-0.254768,0.693656,0.215299
23.8118,36.0818,28.0942,9.02602,0.638428,-0.253111,0.694232,0.215377
23.8785,36.27,28.4654,9.10583,0.638696,-0.257594,0.691508,0.218013
23.9453,36.2928,28.8721,9.24224,0.639924,-0.254839,0.691498,0.217678
24.012,35.7804,28.5739,9.69752,0.632832,-0.26706,0.69597,0.209354
24.0787,34.9059,28.4085,10.5505,0.630037,-0.274746,0.699844,0.194388
24.1455,33.9969,27.2219,11.4732,0.625914,-0.28231,0.699175,0.199215
24.2122,33.6712,27.4102,11.5338,0.628953,-0.279689,0.696734,0.201874
24.2789,32.5013,27.9658,11.465,0.633874,-0.267218,0.701587,0.18594
24.3457,32.1157,28.3345,11.4665,0.632992,-0.265905,0.70335,0.18416
24.4124,31.5887,28.4956,11.6462,0.636202,-0.258508,0.703067,0.184706
24.4791,31.404,28.8724,11.7134,0.635226,-0.266079,0.700139,0.188403
24.5459,30.8782,28.7458,11.833,0.63827,-0.266961,0.697042,0.188352
24.6126,30.9035,29.0323,12.0132,0.639892,-0.267091,0.694983,0.190263
24.6793,30.7587,29.1986,12.0588,0.639525,-0.271255,0.69355,0.190831
24.7461,30.701,29.4372,12.0948,0.637437,-0.277258,0.693025,0.191097
24.8128,30.6886,29.7538,12.1612,0.632887,-0.285613,0.694099,0.190017
24.8795,30.4927,29.9854,12.1402,0.62856,-0.294631,0.69406,0.190752
24.9463,30.5151,29.9467,12.2313,0.627702,-0.300544,0.691672,0.193009
25.013,30.4125,30.1059,12.2442,0.627351,-0.297493,0.693575,0.192049
25.0797,30.3046,30.3704,12.2524,0.623968,-0.30526,0.693406,0.191491
25.1465,30.3975,30.2269,12.3594,0.626039,-0.310397,0.687041,0.199255
25.2132,30.2776,29.957,12.445,0.632717,-0.30058,0.682388,0.208969
25.2799,30.4031,29.4619,12.5432,0.628898,-0.308774,0.680863,0.213475
25.3467,30.2965,29.5423,12.6318,0.630837,-0.305771,0.680673,0.21268
25.4134,30.2648,29.4267,12.8038,0.635186,-0.301167,0.678212,0.214163
25.4801,30.2591,29.4177,12.9312,0.636668,-0.298173,0.67807,0.214403
25.5469,30.2468,29.4242,12.9987,0.637063,-0.299316,0.677719,0.212739
25.6136,31.056,28.3577,13.1732,0.626325,-0.319615,0.671857,0.232747
25.6803,31.0504,28.3234,13.3054,0.624106,-0.323729,0.673612,0.227899
25.7471,31.2638,28.1789,13.3007,0.618591,-0.32333,0.676765,0.234076
25.8138,31.5142,27.8332,13.4195,0.622945,-0.314586,0.674115,0.24196
25.8805,31.4469,27.7719,13.5233,0.618251,-0.319501,0.67817,0.23616
25.9473,31.4106,27.6079,13.6256,0.621495,-0.311163,0.678859,0.236795
26.014,31.4979,27.4246,13.7129,0.626717,-0.304745,0.676676,0.237627
26.0807,31.3841,27.4388,13.8115,0.632776,-0.294368,0.678102,0.230476
26.1475,31.2051,27.4622,13.907,0.637024,-0.283257,0.682683,0.21888
26.2142,31.1943,27.3068,14.0137,0.641769,-0.273562,0.683346,0.215255
26.2809,31.1279,27.2754,14.1025,0.644617,-0.265896,0.687039,0.204316
26.3477,30.9832,27.2453,14.2004,0.646066,-0.255657,0.692905,0.192668
26.4144,30.7819,27.2354,14.3005,0.648418,-0.241549,0.700366,0.175199
26.4811,30.7159,27.0905,14.3959,0.644932,-0.235366,0.710039,0.156558
26.5479,30.4941,27.0689,14.5008,0.639118,-0.220563,0.723788,0.137879
26.6146,30.2659,27.0389,14.6052,0.637056,-0.199081,0.73536,0.117359
26.6813,30.0332,26.998,14.7043,0.64106,-0.176435,0.740665,0.0965839
26.7481,29.794,26.9481,14.8027,0.645653,-0.156982,0.743723,0.0732411
26.8148,29.5465,26.8922,14.901,0.651643,-0.130098,0.744933,0.0592603
26.8815,29.2879,26.8247,14.9958,0.650214,-0.118248,0.74923,0.043521
26.9483,29.0222,26.7502,15.0892,0.648613,-0.104883,0.753158,0.0324717
27.015,28.7518,26.6686,15.1817,0.650206,-0.0881045,0.754324,0.0215774
27.0817,28.4753,26.5777,15.2723,0.651332,-0.076623,0.754861,0.00893553
27.1485,28.1916,26.4772,15.3627,-0.651395,0.0664622,-0.75582,0.00185569
27.2152,27.9028,26.3646,15.4542,-0.653288,0.0572218,-0.754782,0.0156059
27.2819,27.6071,26.2386,15.5509,-0.653081,0.0598661,-0.754235,0.0321118
27.3487,27.3077,26.1054,15.652,-0.656807,0.0413221,-0.75142,0.0475806
27.4154,27.0037,25.9593,15.7478,-0.658921,0.0352257,-0.748546,0.0652705
27.4821,26.6937,25.8059,15.8419,-0.658886,0.0252985,-0.747796,0.0776602
27.5489,26.3796,25.6456,15.9373,-0.660537,0.00376599,-0.745938,0.0851623
27.6156,26.0619,25.4705,16.0294,-0.661658,-0.0108337,-0.742812,0.101594
27.6823,25.7393,25.2839,16.1187,-0.66121,-0.0277682,-0.739531,0.122984
27.7491,25.4109,25.0891,16.2074,-0.658456,-0.0491873,-0.73729,0.142894
27.8158,25.079,24.8861,16.2954,-0.654691,-0.0708569,-0.734911,0.162063
27.8825,24.7458,24.6737,16.3834,-0.650713,-0.09444,-0.730519,0.184378
27.9493,24.4108,24.4501,16.4728,-0.646162,-0.113672,-0.725328,0.208452
28.016,24.0735,24.2146,16.5633,-0.639248,-0.130718,-0.72048,0.234912
28.0827,23.7345,23.9695,16.6573,-0.633365,-0.144094,-0.714462,0.260056
28.1495,23.3903,23.7165,16.754,-0.62271,-0.167344,-0.712491,0.276739
28.2162,23.0458,23.4493,16.8471,-0.611969,-0.181863,-0.710756,0.295373
28.2829,22.703,23.1729,16.9367,-0.60578,-0.198792,-0.704667,0.311379
28.3497,22.3581,22.8874,17.0263,-0.599812,-0.218364,-0.698169,0.324197
28.4164,22.0104,22.5904,17.114,-0.591735,-0.241195,-0.692697,0.334433
28.4831,21.611,22.3394,17.206,-0.586781,-0.254899,-0.685477,0.347614
28.5499,21.2588,22.0251,17.2899,-0.581597,-0.27418,-0.67595,0.360086
28.6166,20.904,21.6998,17.3725,-0.576204,-0.292499,-0.66806,0.368958
28.6833,20.519,21.3958,17.4566,-0.570272,-0.302325,-0.661435,0.381959
28.7501,20.1625,21.0465,17.5377,-0.564115,-0.312297,-0.653937,0.395741
28.8168,19.1485,21.522,17.6927,-0.555875,-0.333548,-0.643589,0.406869
28.8835,18.7165,21.2298,17.7797,-0.547397,-0.341551,-0.635568,0.423972
28.9503,18.4056,21.1781,18.1763,-0.532862,-0.368712,-0.626716,0.432824
29.017,17.9934,21.2198,18.4609,-0.528022,-0.381305,-0.615659,0.443581
29.0837,17.6076,20.8826,18.5742,-0.518011,-0.394609,-0.605878,0.457011
29.1505,17.2797,20.6295,18.707,-0.508273,-0.41718,-0.596366,0.460399
29.2172,16.8053,20.4145,18.6816,-0.496891,-0.434245,-0.585984,0.470269
29.2839,16.4401,20.6469,18.9448,-0.487219,-0.451703,-0.574261,0.478337
29.3507,15.9659,20.687,19.0727,-0.473928,-0.474118,-0.561517,0.48508
